"","Term","Overlap","P.value","Adjusted.P.value","Old.P.value","Old.Adjusted.P.value","Odds.Ratio","Combined.Score","Genes","cluster","db"
"3033","regulation of small GTPase mediated signal transduction (GO:0051056)","1/140",0.698586902258482,0.743686936937806,0,0,0.838235920139628,0.300671616234778,"VAV1","HDAC5c_eGFPc","GO_Biological_Process_2018"
"3034","negative regulation of sequence-specific DNA binding transcription factor activity (GO:0043433)","1/140",0.698586902258482,0.743686936937806,0,0,0.838235920139628,0.300671616234778,"TCEAL7","HDAC5c_eGFPc","GO_Biological_Process_2018"
"3035","positive regulation of Wnt signaling pathway (GO:0030177)","1/140",0.698586902258482,0.743686936937806,0,0,0.838235920139628,0.300671616234778,"LRRK1","HDAC5c_eGFPc","GO_Biological_Process_2018"
"3036","inorganic cation transmembrane transport (GO:0098662)","1/140",0.698586902258482,0.743686936937806,0,0,0.838235920139628,0.300671616234778,"UCP2","HDAC5c_eGFPc","GO_Biological_Process_2018"
"3037","regulation of intracellular signal transduction (GO:1902531)","3/422",0.699154785025363,0.743686936937806,0,0,0.83222099952839,0.297837850718171,"TAF10;IKBKG;VAV1","HDAC5c_eGFPc","GO_Biological_Process_2018"
"3038","DNA repair (GO:0006281)","2/288",0.705385033404801,0.74951834938665,0,0,0.813519813519814,0.283927752970844,"SMG1;RPS3","HDAC5c_eGFPc","GO_Biological_Process_2018"
"3039","positive regulation of MAPK cascade (GO:0043410)","2/289",0.70719029409252,0.750640545212611,0,0,0.810643769703003,0.28085198620665,"TENM1;MYDGF","HDAC5c_eGFPc","GO_Biological_Process_2018"
"3040","regulated exocytosis (GO:0045055)","1/148",0.718622897099519,0.761968405178537,0,0,0.792295616471441,0.261789161893846,"FERMT3","HDAC5c_eGFPc","GO_Biological_Process_2018"
"3041","heart development (GO:0007507)","1/149",0.721032420744188,0.763715101041941,0,0,0.786902286902287,0.257373056649673,"GJA1","HDAC5c_eGFPc","GO_Biological_Process_2018"
"3042","cellular response to interleukin-1 (GO:0071347)","1/150",0.7234214311117,0.765436403351556,0,0,0.781581351018625,0.253047384285955,"IKBKG","HDAC5c_eGFPc","GO_Biological_Process_2018"
"3043","axon guidance (GO:0007411)","1/158",0.741815563743912,0.784070880666034,0,0,0.741454038367316,0.221438683785669,"UNC5C","HDAC5c_eGFPc","GO_Biological_Process_2018"
"3044","positive regulation of cellular biosynthetic process (GO:0031328)","1/159",0.744027593961907,0.785580241464522,0,0,0.736723840910793,0.217832410169283,"LDLR","HDAC5c_eGFPc","GO_Biological_Process_2018"
"3045","transcription initiation from RNA polymerase II promoter (GO:0006367)","1/160",0.746220782685433,0.787066551842952,0,0,0.732053142793346,0.214296674296686,"TAF10","HDAC5c_eGFPc","GO_Biological_Process_2018"
"3046","negative regulation of intracellular signal transduction (GO:1902532)","1/161",0.74839528957813,0.788530052741626,0,0,0.727440828402367,0.210829795077602,"PHLPP2","HDAC5c_eGFPc","GO_Biological_Process_2018"
"3047","DNA metabolic process (GO:0006259)","2/314",0.749407850015011,0.788767506003195,0,0,0.744734432234432,0.214834969777366,"SMG1;RPS3","HDAC5c_eGFPc","GO_Biological_Process_2018"
"3048","regulation of cell migration (GO:0030334)","2/316",0.752549972616178,0.790560027833327,0,0,0.739915074309979,0.210348884727124,"CBLL1;FERMT3","HDAC5c_eGFPc","GO_Biological_Process_2018"
"3049","T cell receptor signaling pathway (GO:0050852)","1/163",0.752688888775443,0.790560027833327,0,0,0.718387026079334,0.204096123977507,"IKBKG","HDAC5c_eGFPc","GO_Biological_Process_2018"
"3050","regulation of cell proliferation (GO:0042127)","5/740",0.758276184143932,0.795594488494471,0,0,0.78726035868893,0.217840924958144,"TENM1;ATP8A2;YES1;SYK;SSTR4","HDAC5c_eGFPc","GO_Biological_Process_2018"
"3051","neuron projection development (GO:0031175)","1/167",0.761058776520522,0.797678759491175,0,0,0.700933913167463,0.191386281771138,"NYAP2","HDAC5c_eGFPc","GO_Biological_Process_2018"
"3052","protein phosphorylation (GO:0006468)","3/470",0.765881536589324,0.801894774986941,0,0,0.744835810178359,0.198668397028796,"SMG1;SYK;STK4","HDAC5c_eGFPc","GO_Biological_Process_2018"
"3053","protein transport (GO:0015031)","2/326",0.767758843161062,0.803021253494138,0,0,0.716710758377425,0.189412033575664,"NAPB;UNC93B1","HDAC5c_eGFPc","GO_Biological_Process_2018"
"3054","cellular protein localization (GO:0034613)","2/327",0.769234445579554,0.80372566680992,0,0,0.714468864468864,0.187447683491693,"NAPB;UNC93B1","HDAC5c_eGFPc","GO_Biological_Process_2018"
"3055","positive regulation of hydrolase activity (GO:0051345)","1/172",0.771126164418785,0.804025407645809,0,0,0.680265753140247,0.176803301483895,"RPS3","HDAC5c_eGFPc","GO_Biological_Process_2018"
"3056","positive regulation of protein kinase activity (GO:0045860)","1/172",0.771126164418785,0.804025407645809,0,0,0.680265753140247,0.176803301483895,"STK4","HDAC5c_eGFPc","GO_Biological_Process_2018"
"3057","organonitrogen compound biosynthetic process (GO:1901566)","1/181",0.788196395024039,0.820862712635815,0,0,0.645956607495069,0.1537428324293,"ELOVL4","HDAC5c_eGFPc","GO_Biological_Process_2018"
"3058","positive regulation of gene expression (GO:0010628)","5/771",0.788912966335619,0.820862712635815,0,0,0.754173589682728,0.178814009865454,"RPS7;LHX2;CREB3L2;RPS3;ETS2","HDAC5c_eGFPc","GO_Biological_Process_2018"
"3059","cytokine-mediated signaling pathway (GO:0019221)","4/633",0.790154303510722,0.821301464852431,0,0,0.735571858179938,0.173247056354808,"SYK;IKBKG;LCP1;VAV1","HDAC5c_eGFPc","GO_Biological_Process_2018"
"3060","intracellular protein transport (GO:0006886)","2/347",0.797083386187126,0.826833151930201,0,0,0.672360248447205,0.152488601854165,"NAPB;UNC93B1","HDAC5c_eGFPc","GO_Biological_Process_2018"
"3061","DNA-templated transcription, initiation (GO:0006352)","1/186",0.797126571621331,0.826833151930201,0,0,0.628338397569167,0.142470580993396,"TAF10","HDAC5c_eGFPc","GO_Biological_Process_2018"
"3062","regulation of GTPase activity (GO:0043087)","1/188",0.800592921187837,0.829569914198773,0,0,0.621554915672563,0.138235475498819,"VAV1","HDAC5c_eGFPc","GO_Biological_Process_2018"
"3063","positive regulation of nucleic acid-templated transcription (GO:1903508)","3/502",0.803358930629371,0.831576083151477,0,0,0.695918783675135,0.152373977149134,"LHX2;CREB3L2;ETS2","HDAC5c_eGFPc","GO_Biological_Process_2018"
"3064","transcription, DNA-templated (GO:0006351)","2/356",0.808622261230118,0.836160480652815,0,0,0.654963680387409,0.139129606343427,"TAF10;NELFE","HDAC5c_eGFPc","GO_Biological_Process_2018"
"3065","cellular response to tumor necrosis factor (GO:0071356)","1/194",0.810642620518555,0.836523074932639,0,0,0.602048011773002,0.126386727305297,"RPS3","HDAC5c_eGFPc","GO_Biological_Process_2018"
"3066","positive regulation of cell differentiation (GO:0045597)","1/194",0.810642620518555,0.836523074932639,0,0,0.602048011773002,0.126386727305297,"ASXL2","HDAC5c_eGFPc","GO_Biological_Process_2018"
"3067","negative regulation of cellular macromolecule biosynthetic process (GO:2000113)","3/512",0.813996154444774,0.839119492544922,0,0,0.68189358022658,0.140333451460604,"TCEAL7;RPS3;FOXP2","HDAC5c_eGFPc","GO_Biological_Process_2018"
"3068","positive regulation of multicellular organismal process (GO:0051240)","1/202",0.82326312374569,0.8478002569303,0,0,0.577850393005387,0.112380007236991,"LDLR","HDAC5c_eGFPc","GO_Biological_Process_2018"
"3069","regulation of autophagy (GO:0010506)","1/203",0.824780700765998,0.848491028919435,0,0,0.574960454625344,0.110759085579156,"RNF152","HDAC5c_eGFPc","GO_Biological_Process_2018"
"3070","organelle assembly (GO:0070925)","2/376",0.832204841983157,0.855250514530382,0,0,0.61930226636109,0.113751374390419,"LMOD1;RPS3","HDAC5c_eGFPc","GO_Biological_Process_2018"
"3071","regulation of translation (GO:0006417)","1/213",0.839261780702733,0.86161916420506,0,0,0.547560567154181,0.095950465147828,"RPS3","HDAC5c_eGFPc","GO_Biological_Process_2018"
"3072","regulation of cell cycle (GO:0051726)","1/215",0.842011920933588,0.863557773567508,0,0,0.542387878117569,0.0932696199236841,"STK4","HDAC5c_eGFPc","GO_Biological_Process_2018"
"3073","positive regulation of transcription, DNA-templated (GO:0045893)","7/1120",0.84532494002434,0.866069110331685,0,0,0.722190068294942,0.121352616750285,"MYDGF;LHX2;CREB3L2;ASXL2;ABHD14B;IKBKG;ETS2","HDAC5c_eGFPc","GO_Biological_Process_2018"
"3074","positive regulation of cytokine production (GO:0001819)","1/220",0.848684327543388,0.868622774462181,0,0,0.529869498257275,0.0869346175030039,"RPS3","HDAC5c_eGFPc","GO_Biological_Process_2018"
"3075","axonogenesis (GO:0007409)","1/223",0.852552507919759,0.871691441771019,0,0,0.522629138013753,0.083370050358733,"UNC5C","HDAC5c_eGFPc","GO_Biological_Process_2018"
"3076","extracellular matrix organization (GO:0030198)","1/229",0.859996395351774,0.878406104120772,0,0,0.508720024914357,0.0767287565031752,"LCP1","HDAC5c_eGFPc","GO_Biological_Process_2018"
"3077","negative regulation of programmed cell death (GO:0043069)","2/408",0.864550420358325,0.882158371893118,0,0,0.56955195871452,0.0828958114154206,"MYDGF;MAD2L1","HDAC5c_eGFPc","GO_Biological_Process_2018"
"3078","proteasomal protein catabolic process (GO:0010498)","1/237",0.869343501910884,0.886146682517503,0,0,0.491274696620199,0.0687867834974688,"MAD2L1","HDAC5c_eGFPc","GO_Biological_Process_2018"
"3079","plasma membrane bounded cell projection assembly (GO:0120031)","1/241",0.873781693210597,0.888862189438598,0,0,0.482988165680473,0.0651670398598776,"DNM3","HDAC5c_eGFPc","GO_Biological_Process_2018"
"3080","defense response to bacterium (GO:0042742)","1/241",0.873781693210597,0.888862189438598,0,0,0.482988165680473,0.0651670398598776,"SYK","HDAC5c_eGFPc","GO_Biological_Process_2018"
"3081","regulation of ERK1 and ERK2 cascade (GO:0070372)","1/247",0.880159489935537,0.89444199687161,0,0,0.471063645547698,0.0601322868435246,"SYK","HDAC5c_eGFPc","GO_Biological_Process_2018"
"3082","negative regulation of nucleic acid-templated transcription (GO:1903507)","2/444",0.89407591383859,0.907663693684161,0,0,0.522193492781728,0.0584671816805052,"TCEAL7;FOXP2","HDAC5c_eGFPc","GO_Biological_Process_2018"
"3083","negative regulation of gene expression (GO:0010629)","3/618",0.899731247087877,0.912480475285479,0,0,0.561267708485468,0.0593030828075185,"TCEAL7;RPS3;FOXP2","HDAC5c_eGFPc","GO_Biological_Process_2018"
"3084","cellular response to cytokine stimulus (GO:0071345)","2/456",0.902515416074166,0.914378611634292,0,0,0.508076358296623,0.0521131417912406,"RPS3;VAV1","HDAC5c_eGFPc","GO_Biological_Process_2018"
"3085","cellular response to oxygen-containing compound (GO:1901701)","1/274",0.905117810032707,0.916088935002801,0,0,0.423889719747708,0.0422576369184904,"AKAP9","HDAC5c_eGFPc","GO_Biological_Process_2018"
"3086","cilium assembly (GO:0060271)","1/288",0.915949090938171,0.926116033420835,0,0,0.402923530503268,0.0353744672519296,"AKAP9","HDAC5c_eGFPc","GO_Biological_Process_2018"
"3087","negative regulation of transcription, DNA-templated (GO:0045892)","4/813",0.918718591174974,0.927604950750302,0,0,0.566548021505056,0.0480293439326778,"KLF8;TCEAL7;ETS2;FOXP2","HDAC5c_eGFPc","GO_Biological_Process_2018"
"3088","neutrophil activation involved in immune response (GO:0002283)","2/483",0.919273169755539,0.927604950750302,0,0,0.478888228888229,0.040308957998934,"SYK;PRDX6","HDAC5c_eGFPc","GO_Biological_Process_2018"
"3089","negative regulation of apoptotic process (GO:0043066)","2/485",0.920400866970573,0.927808519823455,0,0,0.476855959775214,0.039553284364309,"MYDGF;MAD2L1","HDAC5c_eGFPc","GO_Biological_Process_2018"
"3090","positive regulation of transcription from RNA polymerase II promoter (GO:0045944)","4/848",0.933389543007258,0.939956102606304,0,0,0.542054473819448,0.0373652505928209,"MYDGF;ASXL2;ABHD14B;IKBKG","HDAC5c_eGFPc","GO_Biological_Process_2018"
"3091","regulation of transcription from RNA polymerase II promoter (GO:0006357)","8/1478",0.940215749604717,0.94587969990354,0,0,0.616780045351474,0.0380219666708061,"KLF8;MYDGF;TCEAL7;ASXL2;ABHD14B;IKBKG;ETS2;FOXP2","HDAC5c_eGFPc","GO_Biological_Process_2018"
"3092","negative regulation of transcription from RNA polymerase II promoter (GO:0000122)","2/565",0.955097352603011,0.959887208935022,0,0,0.407405057937918,0.0187170047193056,"KLF8;ETS2","HDAC5c_eGFPc","GO_Biological_Process_2018"
"3093","regulation of gene expression (GO:0010468)","4/1037",0.978719144700088,0.982641866722934,0,0,0.438470241080488,0.00943173928224159,"RPS7;RPS3;PRDM10;AFF2","HDAC5c_eGFPc","GO_Biological_Process_2018"
"3094","neutrophil degranulation (GO:0043312)","1/479",0.984055468356636,0.987010589883232,0,0,0.239558317446956,0.00385042400747672,"PRDX6","HDAC5c_eGFPc","GO_Biological_Process_2018"
"3095","neutrophil mediated immunity (GO:0002446)","1/487",0.985133045590237,0.987103311681418,0,0,0.235517568850902,0.00352771763154301,"PRDX6","HDAC5c_eGFPc","GO_Biological_Process_2018"
"3096","regulation of transcription, DNA-templated (GO:0006355)","6/1598",0.994408113247685,0.995401527946234,0,0,0.41912305429587,0.00235026600700978,"TENM1;TCEAL7;LHX2;CREB3L2;ETS2;FOXP2","HDAC5c_eGFPc","GO_Biological_Process_2018"
"3097","regulation of cellular macromolecule biosynthetic process (GO:2000112)","1/631",0.995800817572579,0.995800817572579,0,0,0.180332488024796,0.000758843393140562,"USP37","HDAC5c_eGFPc","GO_Biological_Process_2018"
"3098","GABA-A receptor complex (GO:1902711)","3/19",0.000528929419323067,0.0479969546084944,0,0,22.2462574850299,167.840350175512,"GABRB2;GABRB1;GABRG3","HDAC5c_eGFPc","GO_Cellular_Component_2018"
"3099","cytosolic small ribosomal subunit (GO:0022627)","4/49",0.000792347967867973,0.0479969546084944,0,0,10.5943775100402,75.6492575929745,"RPS28;RPS16;RPS7;RPS3","HDAC5c_eGFPc","GO_Cellular_Component_2018"
"3100","small ribosomal subunit (GO:0015935)","4/53",0.00106659899129988,0.0479969546084944,0,0,9.72756331448242,66.5684414778787,"RPS28;RPS16;RPS7;RPS3","HDAC5c_eGFPc","GO_Cellular_Component_2018"
"3101","early phagosome (GO:0032009)","2/7",0.00146665597181593,0.0494996390487876,0,0,47.202380952381,307.984694209891,"SYK;UNC93B1","HDAC5c_eGFPc","GO_Cellular_Component_2018"
"3102","cytosolic part (GO:0044445)","6/159",0.00241550216478955,0.0652185584493178,0,0,4.7051649928264,28.3526094275787,"RPS28;RPS16;RPS7;RPS3;IKBKG;RPL15","HDAC5c_eGFPc","GO_Cellular_Component_2018"
"3103","ribosome (GO:0005840)","4/76",0.00401845875864251,0.0805666781644383,0,0,6.61244979919679,36.4799389252649,"RPS28;RPS7;RPS3;RPL15","HDAC5c_eGFPc","GO_Cellular_Component_2018"
"3104","cytosolic ribosome (GO:0022626)","5/124",0.00417753146037828,0.0805666781644383,0,0,5.01935319582378,27.4961913126311,"RPS28;RPS16;RPS7;RPS3;RPL15","HDAC5c_eGFPc","GO_Cellular_Component_2018"
"3105","AMPA glutamate receptor complex (GO:0032281)","2/18",0.010049738815239,0.163466204413177,0,0,14.7425595238095,67.8188495990782,"CNIH2;CNIH3","HDAC5c_eGFPc","GO_Cellular_Component_2018"
"3106","ER to Golgi transport vesicle membrane (GO:0012507)","3/54",0.0108977469608785,0.163466204413177,0,0,6.96688974991194,31.4847626675407,"SAR1B;CNIH2;CNIH3","HDAC5c_eGFPc","GO_Cellular_Component_2018"
"3107","Golgi membrane (GO:0000139)","9/442",0.0135074994067286,0.174019423812933,0,0,2.5041670850487,10.7792128506663,"GJA1;ST6GAL2;SLC9A7;UNC93B1;ST8SIA3;XYLT1;ZDHHC21;MANEA;CALN1","HDAC5c_eGFPc","GO_Cellular_Component_2018"
"3108","mitochondrion (GO:0005739)","16/1026",0.0141793604588316,0.174019423812933,0,0,1.93596502507394,8.23940492582317,"FIS1;METAP1D;AARS2;MAOB;LRRK1;MRPL14;TRMT1;PRDX6;NADK2;GJA1;GATM;TST;FPGS;UCP2;ECHDC1;CHCHD1","HDAC5c_eGFPc","GO_Cellular_Component_2018"
"3109","preribosome, large subunit precursor (GO:0030687)","2/26",0.0204217250458059,0.220087865553576,0,0,9.82440476190476,38.2282914528611,"NWD2;RRP15","HDAC5c_eGFPc","GO_Cellular_Component_2018"
"3110","Golgi subcompartment (GO:0098791)","9/479",0.0215564005321372,0.220087865553576,0,0,2.30262984009515,8.83538065898312,"GJA1;ST6GAL2;SLC9A7;UNC93B1;AKAP9;ST8SIA3;XYLT1;ZDHHC21;MANEA","HDAC5c_eGFPc","GO_Cellular_Component_2018"
"3111","brush border membrane (GO:0031526)","2/28",0.0234911334248624,0.220087865553576,0,0,9.06776556776557,34.0143876762153,"LRP2;SLC26A4","HDAC5c_eGFPc","GO_Cellular_Component_2018"
"3112","COPII-coated ER to Golgi transport vesicle (GO:0030134)","3/75",0.0260844877693128,0.220087865553576,0,0,4.92964071856287,17.9755132958028,"SAR1B;CNIH2;CNIH3","HDAC5c_eGFPc","GO_Cellular_Component_2018"
"3113","preribosome (GO:0030684)","3/75",0.0260844877693128,0.220087865553576,0,0,4.92964071856287,17.9755132958028,"NWD2;RPS7;RRP15","HDAC5c_eGFPc","GO_Cellular_Component_2018"
"3114","focal adhesion (GO:0005925)","7/356",0.0328204295714841,0.260632823067668,0,0,2.39715576493751,8.1903719416557,"GJA1;RPS16;YES1;RPS7;ARPC1B;RPS3;LCP1","HDAC5c_eGFPc","GO_Cellular_Component_2018"
"3115","mitotic spindle (GO:0072686)","3/84",0.0348448572404243,0.261336429303182,0,0,4.37990685296074,14.7026890977565,"RPS3;IKBKG;MAD2L1","HDAC5c_eGFPc","GO_Cellular_Component_2018"
"3116","ionotropic glutamate receptor complex (GO:0008328)","2/39",0.0433479010542542,0.307998244332859,0,0,6.36840411840412,19.9872171918353,"CNIH2;CNIH3","HDAC5c_eGFPc","GO_Cellular_Component_2018"
"3117","endoplasmic reticulum-Golgi intermediate compartment membrane (GO:0033116)","2/47",0.0605348033328561,0.407389598252813,0,0,5.23412698412698,14.6793018352124,"CNIH2;CNIH3","HDAC5c_eGFPc","GO_Cellular_Component_2018"
"3118","nucleolus (GO:0005730)","10/676",0.063371715283771,0.407389598252813,0,0,1.79842342342342,4.96137840570343,"ZCCHC7;RBM28;RPS7;RPS3;WASHC2C;DDX10;ABHD14B;N4BP1;WASHC2A;SRSF9","HDAC5c_eGFPc","GO_Cellular_Component_2018"
"3119","lytic vacuole (GO:0000323)","4/183",0.0711011087124179,0.422542295370089,0,0,2.6453523591573,6.99339197713331,"UNC93B1;LRP2;RNF152;LDLR","HDAC5c_eGFPc","GO_Cellular_Component_2018"
"3120","endoplasmic reticulum quality control compartment (GO:0044322)","1/9",0.0739639466581724,0.422542295370089,0,0,14.6612426035503,38.1804782835618,"DZIP3","HDAC5c_eGFPc","GO_Cellular_Component_2018"
"3121","cytoskeleton (GO:0005856)","8/520",0.0766054969490548,0.422542295370089,0,0,1.86323302469136,4.78680670402109,"DNM3;TENM1;PCLO;ARPC1B;AKAP9;LMOD1;LCP1;ENKD1","HDAC5c_eGFPc","GO_Cellular_Component_2018"
"3122","actin filament (GO:0005884)","2/55",0.0796243186858199,0.422542295370089,0,0,4.44227313566936,11.2408866278791,"LMOD1;LCP1","HDAC5c_eGFPc","GO_Cellular_Component_2018"
"3123","integral component of mitochondrial membrane (GO:0032592)","2/56",0.0821278174222729,0.422542295370089,0,0,4.35978835978836,10.89719725351,"FIS1;UQCC3","HDAC5c_eGFPc","GO_Cellular_Component_2018"
"3124","IkappaB kinase complex (GO:0008385)","1/11",0.0896470423587413,0.422542295370089,0,0,11.7278106508876,28.286014139882,"IKBKG","HDAC5c_eGFPc","GO_Cellular_Component_2018"
"3125","STAGA complex (GO:0030914)","1/11",0.0896470423587413,0.422542295370089,0,0,11.7278106508876,28.286014139882,"TAF10","HDAC5c_eGFPc","GO_Cellular_Component_2018"
"3126","PRC1 complex (GO:0035102)","1/12",0.0973892873600569,0.422542295370089,0,0,10.6611081226466,24.8301372449934,"PHC3","HDAC5c_eGFPc","GO_Cellular_Component_2018"
"3127","polysome (GO:0005844)","2/63",0.100293473179605,0.422542295370089,0,0,3.85811865729899,8.87234054568224,"RPS28;RPS3","HDAC5c_eGFPc","GO_Cellular_Component_2018"
"3128","perinuclear region of cytoplasm (GO:0048471)","6/378",0.104048709465584,0.422542295370089,0,0,1.91365066876475,4.33039269106756,"DNM3;TENM1;TAF10;LCP1;PRDX6;MAD2L1","HDAC5c_eGFPc","GO_Cellular_Component_2018"
"3129","cation channel complex (GO:0034703)","2/65",0.105673006906662,0.422542295370089,0,0,3.73526077097506,8.39464669618223,"CNIH2;CNIH3","HDAC5c_eGFPc","GO_Cellular_Component_2018"
"3130","integral component of peroxisomal membrane (GO:0005779)","1/14",0.112677945432024,0.422542295370089,0,0,9.02002730996814,19.6927181832427,"FIS1","HDAC5c_eGFPc","GO_Cellular_Component_2018"
"3131","transcription factor TFTC complex (GO:0033276)","1/14",0.112677945432024,0.422542295370089,0,0,9.02002730996814,19.6927181832427,"TAF10","HDAC5c_eGFPc","GO_Cellular_Component_2018"
"3132","endolysosome membrane (GO:0036020)","1/14",0.112677945432024,0.422542295370089,0,0,9.02002730996814,19.6927181832427,"LDLR","HDAC5c_eGFPc","GO_Cellular_Component_2018"
"3133","mitochondrial respiratory chain complex III (GO:0005750)","1/14",0.112677945432024,0.422542295370089,0,0,9.02002730996814,19.6927181832427,"UQCC3","HDAC5c_eGFPc","GO_Cellular_Component_2018"
"3134","mitochondrial envelope (GO:0005740)","2/69",0.116656910481108,0.425640078782423,0,0,3.51154939587775,7.54462722929631,"GATM;MAOB","HDAC5c_eGFPc","GO_Cellular_Component_2018"
"3135","early endosome (GO:0005769)","4/222",0.121208966180489,0.430610800904369,0,0,2.16779042776611,4.5745564024322,"DYSF;WASHC2C;LDLR;WASHC2A","HDAC5c_eGFPc","GO_Cellular_Component_2018"
"3136","T cell receptor complex (GO:0042101)","1/16",0.127709139029791,0.431018344225543,0,0,7.81656804733728,16.0864966670096,"SYK","HDAC5c_eGFPc","GO_Cellular_Component_2018"
"3137","90S preribosome (GO:0030686)","1/16",0.127709139029791,0.431018344225543,0,0,7.81656804733728,16.0864966670096,"RPS7","HDAC5c_eGFPc","GO_Cellular_Component_2018"
"3138","mRNA cleavage and polyadenylation specificity factor complex (GO:0005847)","1/17",0.135129536357421,0.444938717274435,0,0,7.32766272189349,14.6664739845094,"CSTF2T","HDAC5c_eGFPc","GO_Cellular_Component_2018"
"3139","striated muscle thin filament (GO:0005865)","1/19",0.14978259233089,0.460924572521355,0,0,6.51282051282051,12.3650483811014,"LMOD1","HDAC5c_eGFPc","GO_Cellular_Component_2018"
"3140","clathrin-coated vesicle membrane (GO:0030665)","2/81",0.151127255882459,0.460924572521355,0,0,2.97634116937914,5.62419262059252,"LRP2;LDLR","HDAC5c_eGFPc","GO_Cellular_Component_2018"
"3141","dendrite membrane (GO:0032590)","1/20",0.157016301688725,0.460924572521355,0,0,6.16972905636873,11.4226712130259,"GABRG3","HDAC5c_eGFPc","GO_Cellular_Component_2018"
"3142","endolysosome (GO:0036019)","1/20",0.157016301688725,0.460924572521355,0,0,6.16972905636873,11.4226712130259,"LDLR","HDAC5c_eGFPc","GO_Cellular_Component_2018"
"3143","phagocytic vesicle (GO:0045335)","2/83",0.157055780266536,0.460924572521355,0,0,2.90255731922399,5.37308131274053,"SYK;UNC93B1","HDAC5c_eGFPc","GO_Cellular_Component_2018"
"3144","integral component of mitochondrial outer membrane (GO:0031307)","1/21",0.164188825219142,0.465908941611594,0,0,5.86094674556213,10.5891960228435,"FIS1","HDAC5c_eGFPc","GO_Cellular_Component_2018"
"3145","mitochondrial inner membrane (GO:0005743)","5/341",0.165656512573011,0.465908941611594,0,0,1.75811688311688,3.16081081025158,"NDUFS6;UCP2;RPS3;MRPL14;CHCHD1","HDAC5c_eGFPc","GO_Cellular_Component_2018"
"3146","intrinsic component of mitochondrial outer membrane (GO:0031306)","1/22",0.171300677364115,0.471950845799092,0,0,5.58157227387997,9.84776286798092,"FIS1","HDAC5c_eGFPc","GO_Cellular_Component_2018"
"3147","pre-autophagosomal structure (GO:0000407)","1/23",0.178352368292825,0.481551394390628,0,0,5.32759548144164,9.18474311517742,"PLEKHF2","HDAC5c_eGFPc","GO_Cellular_Component_2018"
"3148","serine/threonine protein kinase complex (GO:1902554)","1/25",0.192277286059222,0.502180847416823,0,0,4.88313609467456,8.05139658826377,"IKBKG","HDAC5c_eGFPc","GO_Cellular_Component_2018"
"3149","endoplasmic reticulum-Golgi intermediate compartment (GO:0005793)","2/95",0.193432622708702,0.502180847416823,0,0,2.52649769585253,4.15059617999916,"CNIH2;CNIH3","HDAC5c_eGFPc","GO_Cellular_Component_2018"
"3150","contractile fiber (GO:0043292)","1/26",0.199151512038032,0.503824654084722,0,0,4.68757396449704,7.56428831006002,"LMOD1","HDAC5c_eGFPc","GO_Cellular_Component_2018"
"3151","myofibril (GO:0030016)","1/27",0.205967575325258,0.503824654084722,0,0,4.50705507510241,7.12131163395893,"LMOD1","HDAC5c_eGFPc","GO_Cellular_Component_2018"
"3152","spindle (GO:0005819)","3/186",0.210761256677733,0.503824654084722,0,0,1.92863453421027,3.00294042293886,"RPS3;IKBKG;MAD2L1","HDAC5c_eGFPc","GO_Cellular_Component_2018"
"3153","Golgi stack (GO:0005795)","1/28",0.212725965057994,0.503824654084722,0,0,4.33990795529257,6.71709466701036,"AKAP9","HDAC5c_eGFPc","GO_Cellular_Component_2018"
"3154","polysomal ribosome (GO:0042788)","1/28",0.212725965057994,0.503824654084722,0,0,4.33990795529257,6.71709466701036,"RPS28","HDAC5c_eGFPc","GO_Cellular_Component_2018"
"3155","intrinsic component of mitochondrial inner membrane (GO:0031304)","1/29",0.219427166399524,0.510735645929926,0,0,4.18469991546915,6.34708048095721,"UQCC3","HDAC5c_eGFPc","GO_Cellular_Component_2018"
"3156","intercalated disc (GO:0014704)","1/31",0.232659924130126,0.532357453518085,0,0,3.90532544378698,5.69465747630882,"GJA1","HDAC5c_eGFPc","GO_Cellular_Component_2018"
"3157","nuclear speck (GO:0016607)","4/296",0.244605936984017,0.534682090685087,0,0,1.61231226274963,2.27030783479409,"TENM1;CBLL1;S100PBP;AFF2","HDAC5c_eGFPc","GO_Cellular_Component_2018"
"3158","integral component of mitochondrial inner membrane (GO:0031305)","1/33",0.245669649076893,0.534682090685087,0,0,3.66087278106509,5.1390143615297,"UQCC3","HDAC5c_eGFPc","GO_Cellular_Component_2018"
"3159","clathrin-coated endocytic vesicle membrane (GO:0030669)","1/33",0.245669649076893,0.534682090685087,0,0,3.66087278106509,5.1390143615297,"LDLR","HDAC5c_eGFPc","GO_Cellular_Component_2018"
"3160","mitochondrial outer membrane (GO:0005741)","2/115",0.255892113600871,0.534682090685087,0,0,2.07722292456806,2.83125350549731,"FIS1;MAOB","HDAC5c_eGFPc","GO_Cellular_Component_2018"
"3161","transcription factor TFIID complex (GO:0005669)","1/35",0.258460078476673,0.534682090685087,0,0,3.44517925513401,4.66137587582445,"TAF10","HDAC5c_eGFPc","GO_Cellular_Component_2018"
"3162","small-subunit processome (GO:0032040)","1/35",0.258460078476673,0.534682090685087,0,0,3.44517925513401,4.66137587582445,"RPS7","HDAC5c_eGFPc","GO_Cellular_Component_2018"
"3163","mitochondrial matrix (GO:0005759)","4/308",0.266890316630007,0.534682090685087,0,0,1.54771718452758,2.04440672047216,"NADK2;FPGS;RPS3;ACSS1","HDAC5c_eGFPc","GO_Cellular_Component_2018"
