"","Term","Overlap","P.value","Adjusted.P.value","Old.P.value","Old.Adjusted.P.value","Odds.Ratio","Combined.Score","Genes","cluster","db","Diagnosis"
"1764","microtubule nucleation (GO:0007020)","1/17",0.135129536357421,0.357255396913287,0,0,7.32766272189349,14.6664739845094,"AKAP9","Downreg","GO_Biological_Process_2018","HDAC5c_eGFPc"
"1765","positive regulation of signal transduction by p53 class mediator (GO:1901798)","1/17",0.135129536357421,0.357255396913287,0,0,7.32766272189349,14.6664739845094,"RPS7","Downreg","GO_Biological_Process_2018","HDAC5c_eGFPc"
"1766","glycosphingolipid biosynthetic process (GO:0006688)","1/17",0.135129536357421,0.357255396913287,0,0,7.32766272189349,14.6664739845094,"ST8SIA3","Downreg","GO_Biological_Process_2018","HDAC5c_eGFPc"
"1767","preassembly of GPI anchor in ER membrane (GO:0016254)","1/17",0.135129536357421,0.357255396913287,0,0,7.32766272189349,14.6664739845094,"PIGB","Downreg","GO_Biological_Process_2018","HDAC5c_eGFPc"
"1768","long-term memory (GO:0007616)","1/17",0.135129536357421,0.357255396913287,0,0,7.32766272189349,14.6664739845094,"LDLR","Downreg","GO_Biological_Process_2018","HDAC5c_eGFPc"
"1769","N-terminal protein amino acid modification (GO:0031365)","1/17",0.135129536357421,0.357255396913287,0,0,7.32766272189349,14.6664739845094,"METAP1D","Downreg","GO_Biological_Process_2018","HDAC5c_eGFPc"
"1770","macrophage activation (GO:0042116)","1/17",0.135129536357421,0.357255396913287,0,0,7.32766272189349,14.6664739845094,"SYK","Downreg","GO_Biological_Process_2018","HDAC5c_eGFPc"
"1771","regulation of synaptic vesicle exocytosis (GO:2000300)","1/17",0.135129536357421,0.357255396913287,0,0,7.32766272189349,14.6664739845094,"NAPB","Downreg","GO_Biological_Process_2018","HDAC5c_eGFPc"
"1772","positive chemotaxis (GO:0050918)","1/17",0.135129536357421,0.357255396913287,0,0,7.32766272189349,14.6664739845094,"SEMA5A","Downreg","GO_Biological_Process_2018","HDAC5c_eGFPc"
"1773","synaptic vesicle transport (GO:0048489)","1/17",0.135129536357421,0.357255396913287,0,0,7.32766272189349,14.6664739845094,"PLD2","Downreg","GO_Biological_Process_2018","HDAC5c_eGFPc"
"1774","N-glycan processing (GO:0006491)","1/17",0.135129536357421,0.357255396913287,0,0,7.32766272189349,14.6664739845094,"ST8SIA3","Downreg","GO_Biological_Process_2018","HDAC5c_eGFPc"
"1775","cellular response to glucocorticoid stimulus (GO:0071385)","1/17",0.135129536357421,0.357255396913287,0,0,7.32766272189349,14.6664739845094,"SSTR4","Downreg","GO_Biological_Process_2018","HDAC5c_eGFPc"
"1776","maturation of 5.8S rRNA (GO:0000460)","1/17",0.135129536357421,0.357255396913287,0,0,7.32766272189349,14.6664739845094,"RRP15","Downreg","GO_Biological_Process_2018","HDAC5c_eGFPc"
"1777","positive regulation of apoptotic signaling pathway (GO:2001235)","2/76",0.13651754205141,0.359975202988192,0,0,3.17824967824968,6.32885544746526,"FIS1;RPS3","Downreg","GO_Biological_Process_2018","HDAC5c_eGFPc"
"1778","ERAD pathway (GO:0036503)","2/77",0.139413615800376,0.364214675053746,0,0,3.13571428571429,6.17832956267716,"TMEM129;DZIP3","Downreg","GO_Biological_Process_2018","HDAC5c_eGFPc"
"1779","water-soluble vitamin metabolic process (GO:0006767)","2/77",0.139413615800376,0.364214675053746,0,0,3.13571428571429,6.17832956267716,"SLC5A6;FPGS","Downreg","GO_Biological_Process_2018","HDAC5c_eGFPc"
"1780","negative regulation of ubiquitin protein ligase activity (GO:1904667)","2/77",0.139413615800376,0.364214675053746,0,0,3.13571428571429,6.17832956267716,"RPS7;MAD2L1","Downreg","GO_Biological_Process_2018","HDAC5c_eGFPc"
"1781","sensory perception of mechanical stimulus (GO:0050954)","2/78",0.142323053461342,0.364214675053746,0,0,3.09429824561404,6.03281646255999,"LRP2;SLC26A4","Downreg","GO_Biological_Process_2018","HDAC5c_eGFPc"
"1782","retrograde protein transport, ER to cytosol (GO:0030970)","1/18",0.14248717826454,0.364214675053746,0,0,6.89627567003133,13.4374156277599,"TMEM129","Downreg","GO_Biological_Process_2018","HDAC5c_eGFPc"
"1783","organelle fusion (GO:0048284)","1/18",0.14248717826454,0.364214675053746,0,0,6.89627567003133,13.4374156277599,"FIS1","Downreg","GO_Biological_Process_2018","HDAC5c_eGFPc"
"1784","regulation of cardiac muscle cell membrane repolarization (GO:0099623)","1/18",0.14248717826454,0.364214675053746,0,0,6.89627567003133,13.4374156277599,"AKAP9","Downreg","GO_Biological_Process_2018","HDAC5c_eGFPc"
"1785","release of cytochrome c from mitochondria (GO:0001836)","1/18",0.14248717826454,0.364214675053746,0,0,6.89627567003133,13.4374156277599,"FIS1","Downreg","GO_Biological_Process_2018","HDAC5c_eGFPc"
"1786","calcium-mediated signaling using intracellular calcium source (GO:0035584)","1/18",0.14248717826454,0.364214675053746,0,0,6.89627567003133,13.4374156277599,"FIS1","Downreg","GO_Biological_Process_2018","HDAC5c_eGFPc"
"1787","endoplasmic reticulum calcium ion homeostasis (GO:0032469)","1/18",0.14248717826454,0.364214675053746,0,0,6.89627567003133,13.4374156277599,"FIS1","Downreg","GO_Biological_Process_2018","HDAC5c_eGFPc"
"1788","glyceraldehyde-3-phosphate metabolic process (GO:0019682)","1/18",0.14248717826454,0.364214675053746,0,0,6.89627567003133,13.4374156277599,"TKFC","Downreg","GO_Biological_Process_2018","HDAC5c_eGFPc"
"1789","negative regulation of RNA splicing (GO:0033119)","1/18",0.14248717826454,0.364214675053746,0,0,6.89627567003133,13.4374156277599,"SRSF9","Downreg","GO_Biological_Process_2018","HDAC5c_eGFPc"
"1790","regulation of endothelial cell proliferation (GO:0001936)","2/79",0.145245422500382,0.36875222976794,0,0,3.05395794681509,5.8920939021463,"SEMA5A;MYDGF","Downreg","GO_Biological_Process_2018","HDAC5c_eGFPc"
"1791","peptidyl-tyrosine phosphorylation (GO:0018108)","2/79",0.145245422500382,0.36875222976794,0,0,3.05395794681509,5.8920939021463,"YES1;SYK","Downreg","GO_Biological_Process_2018","HDAC5c_eGFPc"
"1792","RNA transport (GO:0050658)","2/80",0.148180296643353,0.36875222976794,0,0,3.01465201465201,5.75595204383386,"TST;SRSF9","Downreg","GO_Biological_Process_2018","HDAC5c_eGFPc"
"1793","histone deubiquitination (GO:0016578)","1/19",0.14978259233089,0.36875222976794,0,0,6.51282051282051,12.3650483811014,"TAF10","Downreg","GO_Biological_Process_2018","HDAC5c_eGFPc"
"1794","regulation of platelet activation (GO:0010543)","1/19",0.14978259233089,0.36875222976794,0,0,6.51282051282051,12.3650483811014,"SYK","Downreg","GO_Biological_Process_2018","HDAC5c_eGFPc"
"1795","protein exit from endoplasmic reticulum (GO:0032527)","1/19",0.14978259233089,0.36875222976794,0,0,6.51282051282051,12.3650483811014,"TMEM129","Downreg","GO_Biological_Process_2018","HDAC5c_eGFPc"
"1796","positive regulation of activated T cell proliferation (GO:0042104)","1/19",0.14978259233089,0.36875222976794,0,0,6.51282051282051,12.3650483811014,"RPS3","Downreg","GO_Biological_Process_2018","HDAC5c_eGFPc"
"1797","negative regulation of proteolysis involved in cellular protein catabolic process (GO:1903051)","1/19",0.14978259233089,0.36875222976794,0,0,6.51282051282051,12.3650483811014,"RPS7","Downreg","GO_Biological_Process_2018","HDAC5c_eGFPc"
"1798","purine ribonucleoside bisphosphate metabolic process (GO:0034035)","1/19",0.14978259233089,0.36875222976794,0,0,6.51282051282051,12.3650483811014,"ABHD14B","Downreg","GO_Biological_Process_2018","HDAC5c_eGFPc"
"1799","ribosomal small subunit assembly (GO:0000028)","1/19",0.14978259233089,0.36875222976794,0,0,6.51282051282051,12.3650483811014,"RPS28","Downreg","GO_Biological_Process_2018","HDAC5c_eGFPc"
"1800","regulation of mitochondrial fission (GO:0090140)","1/19",0.14978259233089,0.36875222976794,0,0,6.51282051282051,12.3650483811014,"FIS1","Downreg","GO_Biological_Process_2018","HDAC5c_eGFPc"
"1801","mitochondrial calcium ion homeostasis (GO:0051560)","1/19",0.14978259233089,0.36875222976794,0,0,6.51282051282051,12.3650483811014,"FIS1","Downreg","GO_Biological_Process_2018","HDAC5c_eGFPc"
"1802","regulation of catenin import into nucleus (GO:0035412)","1/19",0.14978259233089,0.36875222976794,0,0,6.51282051282051,12.3650483811014,"SEMA5A","Downreg","GO_Biological_Process_2018","HDAC5c_eGFPc"
"1803","folic acid metabolic process (GO:0046655)","1/19",0.14978259233089,0.36875222976794,0,0,6.51282051282051,12.3650483811014,"FPGS","Downreg","GO_Biological_Process_2018","HDAC5c_eGFPc"
"1804","positive regulation of axon extension (GO:0045773)","1/19",0.14978259233089,0.36875222976794,0,0,6.51282051282051,12.3650483811014,"SEMA5A","Downreg","GO_Biological_Process_2018","HDAC5c_eGFPc"
"1805","sensory perception of sound (GO:0007605)","2/81",0.151127255882459,0.371150760770157,0,0,2.97634116937914,5.62419262059252,"LRP2;SLC26A4","Downreg","GO_Biological_Process_2018","HDAC5c_eGFPc"
"1806","modulation of chemical synaptic transmission (GO:0050804)","2/82",0.154085886344126,0.373706257225895,0,0,2.9389880952381,5.49662816782103,"GRM2;GRM8","Downreg","GO_Biological_Process_2018","HDAC5c_eGFPc"
"1807","retrograde transport, endosome to Golgi (GO:0042147)","2/82",0.154085886344126,0.373706257225895,0,0,2.9389880952381,5.49662816782103,"WASHC2C;WASHC2A","Downreg","GO_Biological_Process_2018","HDAC5c_eGFPc"
"1808","ephrin receptor signaling pathway (GO:0048013)","2/82",0.154085886344126,0.373706257225895,0,0,2.9389880952381,5.49662816782103,"YES1;ARPC1B","Downreg","GO_Biological_Process_2018","HDAC5c_eGFPc"
"1809","vacuolar acidification (GO:0007035)","1/20",0.157016301688725,0.373706257225895,0,0,6.16972905636873,11.4226712130259,"DMXL2","Downreg","GO_Biological_Process_2018","HDAC5c_eGFPc"
"1810","positive regulation of interleukin-2 production (GO:0032743)","1/20",0.157016301688725,0.373706257225895,0,0,6.16972905636873,11.4226712130259,"RPS3","Downreg","GO_Biological_Process_2018","HDAC5c_eGFPc"
"1811","covalent chromatin modification (GO:0016569)","1/20",0.157016301688725,0.373706257225895,0,0,6.16972905636873,11.4226712130259,"PRDM10","Downreg","GO_Biological_Process_2018","HDAC5c_eGFPc"
"1812","negative regulation of cyclase activity (GO:0031280)","1/20",0.157016301688725,0.373706257225895,0,0,6.16972905636873,11.4226712130259,"GRM2","Downreg","GO_Biological_Process_2018","HDAC5c_eGFPc"
"1813","dopamine metabolic process (GO:0042417)","1/20",0.157016301688725,0.373706257225895,0,0,6.16972905636873,11.4226712130259,"MAOB","Downreg","GO_Biological_Process_2018","HDAC5c_eGFPc"
"1814","Arp2/3 complex-mediated actin nucleation (GO:0034314)","1/20",0.157016301688725,0.373706257225895,0,0,6.16972905636873,11.4226712130259,"ARPC1B","Downreg","GO_Biological_Process_2018","HDAC5c_eGFPc"
"1815","negative regulation of adenylate cyclase activity (GO:0007194)","1/20",0.157016301688725,0.373706257225895,0,0,6.16972905636873,11.4226712130259,"GRM2","Downreg","GO_Biological_Process_2018","HDAC5c_eGFPc"
"1816","immune response-activating cell surface receptor signaling pathway (GO:0002429)","1/20",0.157016301688725,0.373706257225895,0,0,6.16972905636873,11.4226712130259,"RFTN2","Downreg","GO_Biological_Process_2018","HDAC5c_eGFPc"
"1817","striated muscle cell development (GO:0055002)","1/20",0.157016301688725,0.373706257225895,0,0,6.16972905636873,11.4226712130259,"LMOD1","Downreg","GO_Biological_Process_2018","HDAC5c_eGFPc"
"1818","regulation of transport (GO:0051049)","1/20",0.157016301688725,0.373706257225895,0,0,6.16972905636873,11.4226712130259,"YRDC","Downreg","GO_Biological_Process_2018","HDAC5c_eGFPc"
"1819","positive regulation of I-kappaB kinase/NF-kappaB signaling (GO:0043123)","3/163",0.161759518097232,0.382598146208326,0,0,2.20845808383234,4.02302552815772,"GJA1;LGALS1;IKBKG","Downreg","GO_Biological_Process_2018","HDAC5c_eGFPc"
"1820","mitochondrial ATP synthesis coupled electron transport (GO:0042775)","2/85",0.163027757361647,0.382598146208326,0,0,2.83232931726908,5.13737748670171,"UQCC3;NDUFS6","Downreg","GO_Biological_Process_2018","HDAC5c_eGFPc"
"1821","regulation of interleukin-2 production (GO:0032663)","1/21",0.164188825219142,0.382598146208326,0,0,5.86094674556213,10.5891960228435,"RPS3","Downreg","GO_Biological_Process_2018","HDAC5c_eGFPc"
"1822","sterol transport (GO:0015918)","1/21",0.164188825219142,0.382598146208326,0,0,5.86094674556213,10.5891960228435,"LDLR","Downreg","GO_Biological_Process_2018","HDAC5c_eGFPc"
"1823","negative regulation of cAMP biosynthetic process (GO:0030818)","1/21",0.164188825219142,0.382598146208326,0,0,5.86094674556213,10.5891960228435,"GRM2","Downreg","GO_Biological_Process_2018","HDAC5c_eGFPc"
"1824","phospholipid translocation (GO:0045332)","1/21",0.164188825219142,0.382598146208326,0,0,5.86094674556213,10.5891960228435,"ATP8A2","Downreg","GO_Biological_Process_2018","HDAC5c_eGFPc"
"1825","phosphatidylserine acyl-chain remodeling (GO:0036150)","1/21",0.164188825219142,0.382598146208326,0,0,5.86094674556213,10.5891960228435,"PLA2G4E","Downreg","GO_Biological_Process_2018","HDAC5c_eGFPc"
"1826","synaptic transmission, glutamatergic (GO:0035249)","1/21",0.164188825219142,0.382598146208326,0,0,5.86094674556213,10.5891960228435,"NAPB","Downreg","GO_Biological_Process_2018","HDAC5c_eGFPc"
"1827","glutamate metabolic process (GO:0006536)","1/21",0.164188825219142,0.382598146208326,0,0,5.86094674556213,10.5891960228435,"FPGS","Downreg","GO_Biological_Process_2018","HDAC5c_eGFPc"
"1828","toll-like receptor signaling pathway (GO:0002224)","2/86",0.166029054764613,0.38569232027387,0,0,2.7984693877551,5.02491058043625,"UNC93B1;IKBKG","Downreg","GO_Biological_Process_2018","HDAC5c_eGFPc"
"1829","mitochondrial translational elongation (GO:0070125)","2/87",0.169040043948193,0.38569232027387,0,0,2.76540616246499,4.91584032270284,"MRPL14;CHCHD1","Downreg","GO_Biological_Process_2018","HDAC5c_eGFPc"
"1830","mitochondrion organization (GO:0007005)","3/167",0.170020977720481,0.38569232027387,0,0,2.1541551044253,3.81680407307039,"DNM3;FIS1;AARS2","Downreg","GO_Biological_Process_2018","HDAC5c_eGFPc"
"1831","negative regulation of cellular process (GO:0048523)","7/534",0.170562424635272,0.38569232027387,0,0,1.57298518061489,2.78206640953003,"SEMA5A;TENM1;GJA1;ATP8A2;CBLL1;SSTR4;DCBLD2","Downreg","GO_Biological_Process_2018","HDAC5c_eGFPc"
"1832","cellular response to nerve growth factor stimulus (GO:1990090)","1/22",0.171300677364115,0.38569232027387,0,0,5.58157227387997,9.84776286798092,"ACAP2","Downreg","GO_Biological_Process_2018","HDAC5c_eGFPc"
"1833","positive regulation of protein targeting to membrane (GO:0090314)","1/22",0.171300677364115,0.38569232027387,0,0,5.58157227387997,9.84776286798092,"FIS1","Downreg","GO_Biological_Process_2018","HDAC5c_eGFPc"
"1834","lymphocyte activation involved in immune response (GO:0002285)","1/22",0.171300677364115,0.38569232027387,0,0,5.58157227387997,9.84776286798092,"LCP1","Downreg","GO_Biological_Process_2018","HDAC5c_eGFPc"
"1835","lipid translocation (GO:0034204)","1/22",0.171300677364115,0.38569232027387,0,0,5.58157227387997,9.84776286798092,"ATP8A2","Downreg","GO_Biological_Process_2018","HDAC5c_eGFPc"
"1836","outflow tract septum morphogenesis (GO:0003148)","1/22",0.171300677364115,0.38569232027387,0,0,5.58157227387997,9.84776286798092,"LRP2","Downreg","GO_Biological_Process_2018","HDAC5c_eGFPc"
"1837","maturation of LSU-rRNA (GO:0000470)","1/22",0.171300677364115,0.38569232027387,0,0,5.58157227387997,9.84776286798092,"RRP15","Downreg","GO_Biological_Process_2018","HDAC5c_eGFPc"
"1838","positive regulation of RNA splicing (GO:0033120)","1/22",0.171300677364115,0.38569232027387,0,0,5.58157227387997,9.84776286798092,"PRDX6","Downreg","GO_Biological_Process_2018","HDAC5c_eGFPc"
"1839","regulation of transcription from RNA polymerase III promoter (GO:0006359)","1/22",0.171300677364115,0.38569232027387,0,0,5.58157227387997,9.84776286798092,"TENM1","Downreg","GO_Biological_Process_2018","HDAC5c_eGFPc"
"1840","regulation of bone resorption (GO:0045124)","1/22",0.171300677364115,0.38569232027387,0,0,5.58157227387997,9.84776286798092,"SYK","Downreg","GO_Biological_Process_2018","HDAC5c_eGFPc"
"1841","negative regulation of lyase activity (GO:0051350)","1/22",0.171300677364115,0.38569232027387,0,0,5.58157227387997,9.84776286798092,"GRM2","Downreg","GO_Biological_Process_2018","HDAC5c_eGFPc"
"1842","T cell activation (GO:0042110)","2/88",0.172060346469481,0.38569232027387,0,0,2.73311184939092,4.81003090803049,"LFNG;LCP1","Downreg","GO_Biological_Process_2018","HDAC5c_eGFPc"
"1843","regulation of proteasomal ubiquitin-dependent protein catabolic process (GO:0032434)","2/88",0.172060346469481,0.38569232027387,0,0,2.73311184939092,4.81003090803049,"RNF114;N4BP1","Downreg","GO_Biological_Process_2018","HDAC5c_eGFPc"
"1844","positive regulation of protein complex assembly (GO:0031334)","2/88",0.172060346469481,0.38569232027387,0,0,2.73311184939092,4.81003090803049,"RPS3;LCP1","Downreg","GO_Biological_Process_2018","HDAC5c_eGFPc"
"1845","mitochondrial translational termination (GO:0070126)","2/89",0.17508958960666,0.388497984846546,0,0,2.70155993431856,4.70735335695004,"MRPL14;CHCHD1","Downreg","GO_Biological_Process_2018","HDAC5c_eGFPc"
"1846","regulation of cytokine-mediated signaling pathway (GO:0001959)","2/90",0.178127406154383,0.388497984846546,0,0,2.67072510822511,4.60768510438233,"SYK;IKBKG","Downreg","GO_Biological_Process_2018","HDAC5c_eGFPc"
"1847","regulation of axon extension involved in axon guidance (GO:0048841)","1/23",0.178352368292825,0.388497984846546,0,0,5.32759548144164,9.18474311517742,"SEMA5A","Downreg","GO_Biological_Process_2018","HDAC5c_eGFPc"
"1848","folic acid-containing compound metabolic process (GO:0006760)","1/23",0.178352368292825,0.388497984846546,0,0,5.32759548144164,9.18474311517742,"FPGS","Downreg","GO_Biological_Process_2018","HDAC5c_eGFPc"
"1849","glutamine family amino acid metabolic process (GO:0009064)","1/23",0.178352368292825,0.388497984846546,0,0,5.32759548144164,9.18474311517742,"FPGS","Downreg","GO_Biological_Process_2018","HDAC5c_eGFPc"
"1850","protein K48-linked deubiquitination (GO:0071108)","1/23",0.178352368292825,0.388497984846546,0,0,5.32759548144164,9.18474311517742,"USP37","Downreg","GO_Biological_Process_2018","HDAC5c_eGFPc"
"1851","regulation of monooxygenase activity (GO:0032768)","1/23",0.178352368292825,0.388497984846546,0,0,5.32759548144164,9.18474311517742,"ZDHHC21","Downreg","GO_Biological_Process_2018","HDAC5c_eGFPc"
"1852","vitamin transport (GO:0051180)","1/23",0.178352368292825,0.388497984846546,0,0,5.32759548144164,9.18474311517742,"SLC5A6","Downreg","GO_Biological_Process_2018","HDAC5c_eGFPc"
"1853","positive regulation of ion transmembrane transporter activity (GO:0032414)","1/23",0.178352368292825,0.388497984846546,0,0,5.32759548144164,9.18474311517742,"AKAP9","Downreg","GO_Biological_Process_2018","HDAC5c_eGFPc"
"1854","regulation of cell size (GO:0008361)","1/23",0.178352368292825,0.388497984846546,0,0,5.32759548144164,9.18474311517742,"VAV1","Downreg","GO_Biological_Process_2018","HDAC5c_eGFPc"
"1855","NAD metabolic process (GO:0019674)","1/23",0.178352368292825,0.388497984846546,0,0,5.32759548144164,9.18474311517742,"NADK2","Downreg","GO_Biological_Process_2018","HDAC5c_eGFPc"
"1856","peroxisome organization (GO:0007031)","1/23",0.178352368292825,0.388497984846546,0,0,5.32759548144164,9.18474311517742,"FIS1","Downreg","GO_Biological_Process_2018","HDAC5c_eGFPc"
"1857","negative regulation of axon extension (GO:0030517)","1/23",0.178352368292825,0.388497984846546,0,0,5.32759548144164,9.18474311517742,"SEMA5A","Downreg","GO_Biological_Process_2018","HDAC5c_eGFPc"
"1858","regulation of chromosome organization (GO:0033044)","1/24",0.18534440397132,0.394299560040897,0,0,5.0957036274762,8.5890099560058,"SMG1","Downreg","GO_Biological_Process_2018","HDAC5c_eGFPc"
"1859","response to glucocorticoid (GO:0051384)","1/24",0.18534440397132,0.394299560040897,0,0,5.0957036274762,8.5890099560058,"SSTR4","Downreg","GO_Biological_Process_2018","HDAC5c_eGFPc"
"1860","histone mRNA metabolic process (GO:0008334)","1/24",0.18534440397132,0.394299560040897,0,0,5.0957036274762,8.5890099560058,"LSM1","Downreg","GO_Biological_Process_2018","HDAC5c_eGFPc"
"1861","cellular modified amino acid biosynthetic process (GO:0042398)","1/24",0.18534440397132,0.394299560040897,0,0,5.0957036274762,8.5890099560058,"GATM","Downreg","GO_Biological_Process_2018","HDAC5c_eGFPc"
"1862","receptor catabolic process (GO:0032801)","1/24",0.18534440397132,0.394299560040897,0,0,5.0957036274762,8.5890099560058,"ZNRF3","Downreg","GO_Biological_Process_2018","HDAC5c_eGFPc"
"1863","sensory perception of pain (GO:0019233)","1/24",0.18534440397132,0.394299560040897,0,0,5.0957036274762,8.5890099560058,"OPRL1","Downreg","GO_Biological_Process_2018","HDAC5c_eGFPc"
"1864","mRNA splice site selection (GO:0006376)","1/24",0.18534440397132,0.394299560040897,0,0,5.0957036274762,8.5890099560058,"SRSF9","Downreg","GO_Biological_Process_2018","HDAC5c_eGFPc"
"1865","regulation of cardiac muscle cell action potential (GO:0098901)","1/24",0.18534440397132,0.394299560040897,0,0,5.0957036274762,8.5890099560058,"AKAP9","Downreg","GO_Biological_Process_2018","HDAC5c_eGFPc"
"1866","negative regulation of proteasomal ubiquitin-dependent protein catabolic process (GO:0032435)","1/24",0.18534440397132,0.394299560040897,0,0,5.0957036274762,8.5890099560058,"N4BP1","Downreg","GO_Biological_Process_2018","HDAC5c_eGFPc"
"1867","cytoplasmic pattern recognition receptor signaling pathway (GO:0002753)","1/24",0.18534440397132,0.394299560040897,0,0,5.0957036274762,8.5890099560058,"IKBKG","Downreg","GO_Biological_Process_2018","HDAC5c_eGFPc"
"1868","negative regulation of endothelial cell apoptotic process (GO:2000352)","1/24",0.18534440397132,0.394299560040897,0,0,5.0957036274762,8.5890099560058,"SEMA5A","Downreg","GO_Biological_Process_2018","HDAC5c_eGFPc"
"1869","respiratory electron transport chain (GO:0022904)","2/94",0.190357255378141,0.399713362305686,0,0,2.55408902691511,4.23685742953739,"UQCC3;NDUFS6","Downreg","GO_Biological_Process_2018","HDAC5c_eGFPc"
"1870","regulation of apoptotic signaling pathway (GO:2001233)","1/25",0.192277286059222,0.399713362305686,0,0,4.88313609467456,8.05139658826377,"RPS3","Downreg","GO_Biological_Process_2018","HDAC5c_eGFPc"
"1871","organophosphate ester transport (GO:0015748)","1/25",0.192277286059222,0.399713362305686,0,0,4.88313609467456,8.05139658826377,"LDLR","Downreg","GO_Biological_Process_2018","HDAC5c_eGFPc"
"1872","regulation of potassium ion transmembrane transporter activity (GO:1901016)","1/25",0.192277286059222,0.399713362305686,0,0,4.88313609467456,8.05139658826377,"AKAP9","Downreg","GO_Biological_Process_2018","HDAC5c_eGFPc"
"1873","regulation of telomere maintenance (GO:0032204)","1/25",0.192277286059222,0.399713362305686,0,0,4.88313609467456,8.05139658826377,"SMG1","Downreg","GO_Biological_Process_2018","HDAC5c_eGFPc"
"1874","nucleotide-binding domain, leucine rich repeat containing receptor signaling pathway (GO:0035872)","1/25",0.192277286059222,0.399713362305686,0,0,4.88313609467456,8.05139658826377,"IKBKG","Downreg","GO_Biological_Process_2018","HDAC5c_eGFPc"
"1875","regulation of protein ubiquitination involved in ubiquitin-dependent protein catabolic process (GO:2000058)","1/25",0.192277286059222,0.399713362305686,0,0,4.88313609467456,8.05139658826377,"RPS7","Downreg","GO_Biological_Process_2018","HDAC5c_eGFPc"
"1876","3'-phosphoadenosine 5'-phosphosulfate metabolic process (GO:0050427)","1/25",0.192277286059222,0.399713362305686,0,0,4.88313609467456,8.05139658826377,"ABHD14B","Downreg","GO_Biological_Process_2018","HDAC5c_eGFPc"
"1877","positive regulation of filopodium assembly (GO:0051491)","1/25",0.192277286059222,0.399713362305686,0,0,4.88313609467456,8.05139658826377,"TENM1","Downreg","GO_Biological_Process_2018","HDAC5c_eGFPc"
"1878","RNA splicing, via transesterification reactions (GO:0000375)","1/25",0.192277286059222,0.399713362305686,0,0,4.88313609467456,8.05139658826377,"LSM1","Downreg","GO_Biological_Process_2018","HDAC5c_eGFPc"
"1879","regulation of cellular protein localization (GO:1903827)","1/25",0.192277286059222,0.399713362305686,0,0,4.88313609467456,8.05139658826377,"LCP1","Downreg","GO_Biological_Process_2018","HDAC5c_eGFPc"
"1880","transcription elongation from RNA polymerase II promoter (GO:0006368)","2/95",0.193432622708702,0.401282583755941,0,0,2.52649769585253,4.15059617999916,"TAF10;NELFE","Downreg","GO_Biological_Process_2018","HDAC5c_eGFPc"
"1881","translational termination (GO:0006415)","2/96",0.196514474242811,0.40313093951941,0,0,2.49949341438703,4.06672375077838,"MRPL14;CHCHD1","Downreg","GO_Biological_Process_2018","HDAC5c_eGFPc"
"1882","regulation of cardiac muscle cell contraction (GO:0086004)","1/26",0.199151512038032,0.40313093951941,0,0,4.68757396449704,7.56428831006002,"AKAP9","Downreg","GO_Biological_Process_2018","HDAC5c_eGFPc"
"1883","regulation of viral entry into host cell (GO:0046596)","1/26",0.199151512038032,0.40313093951941,0,0,4.68757396449704,7.56428831006002,"LGALS1","Downreg","GO_Biological_Process_2018","HDAC5c_eGFPc"
"1884","fat-soluble vitamin metabolic process (GO:0006775)","1/26",0.199151512038032,0.40313093951941,0,0,4.68757396449704,7.56428831006002,"LRP2","Downreg","GO_Biological_Process_2018","HDAC5c_eGFPc"
"1885","lipid modification (GO:0030258)","1/26",0.199151512038032,0.40313093951941,0,0,4.68757396449704,7.56428831006002,"DGKI","Downreg","GO_Biological_Process_2018","HDAC5c_eGFPc"
"1886","phosphatidylethanolamine acyl-chain remodeling (GO:0036152)","1/26",0.199151512038032,0.40313093951941,0,0,4.68757396449704,7.56428831006002,"PLA2G4E","Downreg","GO_Biological_Process_2018","HDAC5c_eGFPc"
"1887","T cell activation involved in immune response (GO:0002286)","1/26",0.199151512038032,0.40313093951941,0,0,4.68757396449704,7.56428831006002,"LCP1","Downreg","GO_Biological_Process_2018","HDAC5c_eGFPc"
"1888","negative chemotaxis (GO:0050919)","1/26",0.199151512038032,0.40313093951941,0,0,4.68757396449704,7.56428831006002,"SEMA5A","Downreg","GO_Biological_Process_2018","HDAC5c_eGFPc"
"1889","regulation of T cell receptor signaling pathway (GO:0050856)","1/26",0.199151512038032,0.40313093951941,0,0,4.68757396449704,7.56428831006002,"RPS3","Downreg","GO_Biological_Process_2018","HDAC5c_eGFPc"
"1890","endocrine system development (GO:0035270)","1/26",0.199151512038032,0.40313093951941,0,0,4.68757396449704,7.56428831006002,"MDK","Downreg","GO_Biological_Process_2018","HDAC5c_eGFPc"
"1891","tRNA methylation (GO:0030488)","1/26",0.199151512038032,0.40313093951941,0,0,4.68757396449704,7.56428831006002,"TRMT1","Downreg","GO_Biological_Process_2018","HDAC5c_eGFPc"
"1892","RNA biosynthetic process (GO:0032774)","1/26",0.199151512038032,0.40313093951941,0,0,4.68757396449704,7.56428831006002,"TAF10","Downreg","GO_Biological_Process_2018","HDAC5c_eGFPc"
"1893","Golgi vesicle transport (GO:0048193)","4/271",0.199768595103154,0.403564782849516,0,0,1.76553404629755,2.84356137860132,"PGAP1;SAR1B;CNIH2;CNIH3","Downreg","GO_Biological_Process_2018","HDAC5c_eGFPc"
